Firmware	version:	0741705B9																											
File	Creation	Date:	16/05/2019	17:49:03																									
Battery	Level:	6.5																											
TideMaster	S/N:	63590																											
Station	ID:	1																											
Site	info:	VALEPORT	MLK1																										
Calibrated:	23/03/2018																												
Mode:	B52																												
Pressure	units:	m																											
output	format:	TIDEMASTER																											
Pressure:																													
User	Pressure	cal:																											
Gain:	1.029293																												
Offset:	-0.270551																												
Vale	Pressure	cal:																											
P0:	-1.85E-09																												
P1:	0.003198																												
P2:	-1.758161																												
Wind	speed	units:	m\sec																										
Air	Pressure	units:	mBar																										
Air	Temperature	units:	DegC																										
Timestamp	Depth	Depth	stdev	Wspeed	Wspeed	stdev	Max	Gust	Wdir	Wdir	stdev	Air	Pressure	Air	Pressure	stdev	Air	Temperature	Air	Temperature	stdev	Dewpoint	Dewpoint	stdev	Humidity	Humidity	stdev	Batt	Status
																													
19/05/2019	6:05:00	1.536	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:10:00	1.522	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:15:00	1.496	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:20:00	1.489	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:25:00	1.459	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:30:00	1.445	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:35:00	1.426	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:40:00	1.404	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:45:00	1.398	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:50:00	1.381	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	6:55:00	1.361	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:00:00	1.345	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:05:00	1.323	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:10:00	1.333	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:15:00	1.31	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:20:00	1.293	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:25:00	1.284	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:30:00	1.262	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:35:00	1.267	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:40:00	1.253	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:45:00	1.233	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:50:00	1.231	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	7:55:00	1.22	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:00:00	1.204	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:05:00	1.203	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:10:00	1.207	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:15:00	1.192	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:20:00	1.197	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:25:00	1.191	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:30:00	1.189	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:35:00	1.189	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:40:00	1.193	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:45:00	1.194	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:50:00	1.191	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	8:55:00	1.199	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:00:00	1.194	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:05:00	1.216	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:10:00	1.206	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:15:00	1.211	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:20:00	1.22	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:25:00	1.223	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:30:00	1.24	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:35:00	1.255	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:40:00	1.261	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:45:00	1.27	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:50:00	1.282	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	9:55:00	1.297	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:00:00	1.309	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:05:00	1.332	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:10:00	1.345	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:15:00	1.36	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:20:00	1.376	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:25:00	1.398	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:30:00	1.411	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:35:00	1.444	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:40:00	1.46	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:45:00	1.483	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:50:00	1.512	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	10:55:00	1.528	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:00:00	1.558	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:05:00	1.581	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:10:00	1.596	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:15:00	1.633	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:20:00	1.646	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:25:00	1.669	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:30:00	1.69	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:35:00	1.709	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:40:00	1.75	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:45:00	1.768	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:50:00	1.797	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	11:55:00	1.819	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:00:00	1.843	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:05:00	1.865	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:10:00	1.891	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:15:00	1.906	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:20:00	1.932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:25:00	1.96	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:30:00	1.972	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:35:00	1.994	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:40:00	2.021	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:45:00	2.036	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:50:00	2.052	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	12:55:00	2.067	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:00:00	2.069	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:05:00	2.101	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:10:00	2.101	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:15:00	2.116	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:20:00	2.118	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:25:00	2.138	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:30:00	2.146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:35:00	2.151	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:40:00	2.168	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:45:00	2.172	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:50:00	2.182	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	13:55:00	2.184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:00:00	2.178	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:05:00	2.182	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:10:00	2.177	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:15:00	2.187	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:20:00	2.184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:25:00	2.182	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:30:00	2.166	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:35:00	2.167	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:40:00	2.157	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:45:00	2.154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:50:00	2.147	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	14:55:00	2.137	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:00:00	2.119	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:05:00	2.109	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:10:00	2.093	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:15:00	2.086	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:20:00	2.052	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:25:00	2.052	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:30:00	2.025	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:35:00	2.022	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:40:00	2.001	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:45:00	1.981	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:50:00	1.956	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	15:55:00	1.923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:00:00	1.91	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:05:00	1.879	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:10:00	1.86	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:15:00	1.811	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:20:00	1.81	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:25:00	1.754	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:30:00	1.742	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:35:00	1.706	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:40:00	1.678	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:45:00	1.647	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:50:00	1.623	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	16:55:00	1.594	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:00:00	1.573	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:05:00	1.531	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:10:00	1.501	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:15:00	1.471	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:20:00	1.426	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:25:00	1.401	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:30:00	1.38	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:35:00	1.337	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:40:00	1.308	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:45:00	1.265	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:50:00	1.234	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	17:55:00	1.2	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:00:00	1.164	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:05:00	1.143	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:10:00	1.097	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:15:00	1.06	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:20:00	1.044	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:25:00	0.998	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:30:00	0.973	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:35:00	0.951	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:40:00	0.916	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	18:45:00	0.886	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:50:00	0.848	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	18:55:00	0.821	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	19:00:00	0.798	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	19:05:00	0.767	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	19:10:00	0.746	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	19:15:00	0.713	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	19:20:00	0.687	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	19:25:00	0.666	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	19:30:00	0.649	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	19:35:00	0.599	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	19:40:00	0.589	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	19:45:00	0.564	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	19:50:00	0.551	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	19:55:00	0.529	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	20:00:00	0.524	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	20:05:00	0.515	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	20:10:00	0.494	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	20:15:00	0.495	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	20:20:00	0.48	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	20:25:00	0.479	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	20:30:00	0.462	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	20:35:00	0.448	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	20:40:00	0.445	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	20:45:00	0.427	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0											
19/05/2019	20:50:00	0.443	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	20:55:00	0.431	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:00:00	0.433	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:05:00	0.434	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:10:00	0.436	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:15:00	0.441	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:20:00	0.44	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:25:00	0.453	0.007	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:30:00	0.456	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:35:00	0.465	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:40:00	0.482	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:45:00	0.488	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:50:00	0.511	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	21:55:00	0.496	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:00:00	0.523	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:05:00	0.521	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:10:00	0.551	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:15:00	0.556	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:20:00	0.588	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:25:00	0.607	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:30:00	0.611	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:35:00	0.648	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:40:00	0.664	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:45:00	0.697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:50:00	0.713	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	22:55:00	0.752	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:00:00	0.769	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:05:00	0.791	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:10:00	0.838	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:15:00	0.85	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:20:00	0.893	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:25:00	0.908	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:30:00	0.943	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:35:00	0.963	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:40:00	1.009	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:45:00	1.041	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:50:00	1.076	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
19/05/2019	23:55:00	1.108	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:00:00	1.14	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:05:00	1.177	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:10:00	1.216	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:15:00	1.242	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:20:00	1.272	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:25:00	1.299	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:30:00	1.344	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:35:00	1.376	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:40:00	1.41	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:45:00	1.452	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:50:00	1.483	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	0:55:00	1.516	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:00:00	1.558	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:05:00	1.586	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:10:00	1.622	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:15:00	1.645	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:20:00	1.682	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:25:00	1.711	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:30:00	1.758	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:35:00	1.777	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:40:00	1.825	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:45:00	1.842	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:50:00	1.871	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	1:55:00	1.89	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:00:00	1.913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:05:00	1.949	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:10:00	1.978	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:15:00	1.997	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:20:00	2.019	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:25:00	2.028	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:30:00	2.047	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:35:00	2.069	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:40:00	2.083	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:45:00	2.099	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:50:00	2.106	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
20/05/2019	2:55:00	2.113	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0											
