Firmware version:	0741705B4
File Creation Date:	10/03/2019 14:38:29
Battery Level:	 6.3
TideMaster S/N:	52881
Station ID:	01
Site info:	Valeport test site!
Calibrated:	20/11/2015
Mode:	B1
Pressure units:	dBar
output format:	TIDEMASTER
Pressure:
User Pressure cal:
Gain:	        
Offset:	    -0.1
Vale Pressure cal:
P0:	4.383513e-9
P1:	0.003177
P2:	-1.769288
Wind speed units:	m\sec
Air Pressure units:	mBar
Air Temperature units:	DegC
Timestamp	Depth	Depth stdev	Wspeed	Wspeed stdev	Max Gust	Wdir	Wdir stdev	Air Pressure	Air Pressure stdev	Air Temperature	Air Temperature stdev	Dewpoint	Dewpoint stdev	Humidity	Humidity stdev	Batt	Status
10/03/2019 16:49:00	0.966	0.082	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:50:00	0.987	 0.11	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:51:00	 0.99	0.118	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:52:00	0.972	0.097	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:53:00	1.022	0.105	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:54:00	0.983	 0.07	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:55:00	0.988	0.099	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:56:00	0.983	0.084	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:57:00	0.979	0.125	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:58:00	0.961	0.132	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:59:00	0.991	0.115	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:00:00	 0.97	0.107	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:01:00	    1	0.126	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:02:00	 0.99	0.089	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:03:00	1.018	0.144	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:04:00	0.979	0.091	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:05:00	1.052	0.126	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:06:00	1.047	0.096	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:07:00	1.023	0.123	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:08:00	1.027	0.114	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:09:00	1.045	0.105	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:10:00	1.033	0.138	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:11:00	 0.98	0.127	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:12:00	1.065	0.113	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:13:00	1.021	0.106	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:14:00	1.036	 0.11	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:15:00	1.031	0.109	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:16:00	1.034	0.112	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:17:00	1.038	0.092	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:18:00	1.012	0.122	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:19:00	1.059	0.116	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:20:00	0.994	0.101	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:21:00	1.116	0.085	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:22:00	 1.06	0.127	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:23:00	 1.06	0.107	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:24:00	1.059	0.107	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:25:00	1.024	0.115	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:26:00	0.996	0.134	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:27:00	1.055	0.129	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:28:00	1.034	0.098	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:29:00	1.092	0.135	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:30:00	1.075	0.126	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:31:00	1.011	0.079	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:32:00	1.074	0.097	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:33:00	1.088	0.102	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:34:00	 1.04	0.145	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:35:00	1.091	0.104	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:36:00	1.068	0.092	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:37:00	1.045	0.117	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:38:00	1.075	0.104	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:39:00	1.107	0.112	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:40:00	 1.13	 0.12	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:41:00	1.113	0.128	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:42:00	1.084	0.147	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:43:00	 1.12	0.111	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:44:00	 1.12	0.201	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:45:00	1.095	0.178	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:46:00	1.116	0.147	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 17:47:00	 1.16	0.123	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
